,Organism,Cofactor,reference,Em,LR_8_3,KNR_8_3,GPR_8_3,SVR_8_3,RF_8_3,XGB_8_3,LR_8_4,KNR_8_4,GPR_8_4,SVR_8_4,RF_8_4,XGB_8_4,LR_8_5,KNR_8_5,GPR_8_5,SVR_8_5,RF_8_5,XGB_8_5,LR_8_6,KNR_8_6,GPR_8_6,SVR_8_6,RF_8_6,XGB_8_6,LR_9_3,KNR_9_3,GPR_9_3,SVR_9_3,RF_9_3,XGB_9_3,LR_9_4,KNR_9_4,GPR_9_4,SVR_9_4,RF_9_4,XGB_9_4,LR_9_5,KNR_9_5,GPR_9_5,SVR_9_5,RF_9_5,XGB_9_5,LR_9_6,KNR_9_6,GPR_9_6,SVR_9_6,RF_9_6,XGB_9_6,LR_10_3,KNR_10_3,GPR_10_3,SVR_10_3,RF_10_3,XGB_10_3,LR_10_4,KNR_10_4,GPR_10_4,SVR_10_4,RF_10_4,XGB_10_4,LR_10_5,KNR_10_5,GPR_10_5,SVR_10_5,RF_10_5,XGB_10_5,LR_10_6,KNR_10_6,GPR_10_6,SVR_10_6,RF_10_6,XGB_10_6,LR_11_3,KNR_11_3,GPR_11_3,SVR_11_3,RF_11_3,XGB_11_3,LR_11_4,KNR_11_4,GPR_11_4,SVR_11_4,RF_11_4,XGB_11_4
3NLL_165,Clostridium beijerinckii,,https://doi.org/10.1021/bi962180o,-258.0,384.66575415637664,175.2053142655469,177.1302498116239,234.67827700385874,60.56512040983179,28.783131408691407,151.74380169707064,128.2730785211736,187.34515324702352,209.0778318241108,162.4310565783618,22.727989196777344,198.07581663278478,123.782408500965,173.42529210906412,174.10839841335735,40.35634460239859,11.832115173339844,284.6857055817193,136.77189240246616,152.5359694694004,197.5710503573184,60.92034944321463,25.3001708984375,215.7535202307504,111.20381448383628,183.95066826441615,148.93761358585306,47.23489497649547,22.01696014404297,208.0193726133885,124.04575546288774,189.5610356435646,155.5919284233563,132.56366503298247,20.265863037109376,143.76663873138943,69.55333389168527,195.68549308765222,115.45935249127047,35.0956433753704,9.917274475097656,188.03568637011165,130.19560886146567,163.95489282517832,108.24164866334769,43.370147054715915,17.104209899902344,209.93706970077088,158.28501865921936,215.53432324247126,238.68603716067116,66.83416928273854,14.104989624023437,250.40834943884437,78.06035308648308,222.8730053234372,242.04427515589882,99.7466549134545,13.695964050292968,194.5581143364934,91.40721509382468,204.35208698011473,197.46897395855,49.18778099650655,12.211997985839844,172.04745762311765,135.80164968034518,176.19826386406731,182.73949745935093,47.361504941740094,14.5081787109375,225.8219005065722,142.68143649237783,235.5254403062767,220.25405089548659,52.01162449148538,8.03362579345703,186.89386261257746,120.59772948912428,206.24522375220687,216.08381060404798,71.86498476269824,11.532844543457031
3NVW_166,Bos taurus,,mancante,-273.5,517.6812590113941,510.2765479847425,398.38034412634204,379.74157843328624,595.8582844591306,46.600711059570315,773.1024864273895,297.50940584236764,383.0914817878212,550.633224033005,497.5191443000222,46.58563995361328,443.47582106964273,391.12091835233775,163.92922220444729,451.7192252667544,471.797781947396,43.11116027832031,810.1363216266384,343.38373487649125,206.77966936785012,441.2662819354529,729.4067200228205,58.81486434936524,565.6889671070757,582.9893821846845,288.5135934119408,259.5353985198893,480.24849640134346,46.8050033569336,707.27813701898,342.6336990176671,553.2136410935108,782.9369571006348,487.2872279345032,38.12670135498047,420.9575441405847,682.3927726612155,377.2970420134559,327.2632828096419,383.40136491751423,19.558787536621093,637.5728386761066,625.0259675599252,257.9937989341805,484.76746946822175,494.02629799501153,53.16113433837891,689.1177580771879,375.43378155607576,325.2263664581118,232.8052786104313,395.4064361006871,25.612005615234374,959.7043872421341,501.75896216246554,479.9566565694529,697.0273745144399,433.82560629715374,50.07960662841797,244.3308858022527,678.4353829601869,270.26926256186925,515.8158573756222,192.41213605385363,22.85457000732422,766.7987552602532,405.06502027810393,345.03053920705423,494.92517700346167,575.4583937529717,73.42771072387696,516.6483898130423,633.0532171631689,415.80237522920834,376.5687959426829,342.3752175823241,22.14008026123047,1662.028160132662,393.15689949105234,533.2252915041213,965.6198746402639,467.6711088477927,24.929454040527343
3QE2_167,Homo sapiens (Human),,https://doi.org/10.1021/bi001718u,-168.5,1301.7088120052802,483.43491138626996,139.17463503378318,458.7055119918391,495.9777529496773,79.67544250488281,618.522223155753,290.40597808742973,192.87176509944916,226.70919414403613,829.5587669632919,79.43606719970703,506.88326365893204,450.67796669139227,410.7365244013969,403.2017365913123,605.965789925516,79.32640228271484,504.4653121314152,489.6262079369945,512.0626519023333,298.7281721350755,247.3014784248846,63.22369232177734,830.3656996530128,219.2048221041743,177.78936808431476,550.8335705368538,487.81173693277606,62.18369903564453,462.2232538748568,241.59402714243262,399.95645705570996,260.34656174921986,527.9793585029902,61.38955383300781,680.7258442576588,624.2820630491823,560.8522619564997,434.52749496414793,458.31461736412814,59.657118225097655,269.4943997270237,1029.0242594748318,629.970505425879,459.6210444529019,171.63978084644134,44.66044998168945,929.8894900048471,459.7157481559457,156.55268408146424,478.19004932698465,416.5191324803897,78.37786407470703,474.3017951551601,432.9985290911583,288.9063555784016,308.17538129771566,400.14244422818183,66.42689666748046,489.43161659218526,854.7402710252189,426.005194515125,511.06602782719847,427.90158931357144,55.028298950195314,412.20343630899083,418.8781931543116,508.7368049661221,358.00409926507854,186.536603834918,45.45641174316406,578.918985217759,435.82470135898626,354.19626618352316,297.668191787575,113.52075245855059,37.8542724609375,405.17360118818874,314.48742913121055,416.10375481224446,169.09560916186533,250.46775256087352,60.91817016601563
3QFS_168,Homo sapiens (Human),FAD,https://doi.org/10.1111/j.1742-4658.2008.06597.x,-354.5,593.7375246091817,124.19838970271314,61.42545075037225,143.89784865075484,199.8589563760575,12.139044189453125,989.9548271546759,100.0629950461186,50.329039239087706,117.22719190987652,301.0311793689342,10.461016845703124,880.5809245011028,152.38304941375515,42.97141206818168,177.6162829701982,149.59011472623632,9.729226684570312,737.1675977759237,125.30413574608298,49.04294322853792,134.68122628103401,286.7569080527126,10.168746948242188,257.6184237585026,135.4077255837825,166.46103276772556,90.6687001365267,271.4256189679428,12.521621704101562,564.7294705990794,122.1999030514653,42.007112198781215,173.94972164993578,312.245149131424,9.359326171875,191.74212662017948,179.28530569767855,39.71629914782966,152.4990903747156,215.7621630240045,8.976657104492187,364.3840258823296,124.3241016081426,136.06581689687835,198.06202417522456,336.10854601468645,8.642532348632812,494.36855675408833,99.96823939572533,136.515499698749,83.95342212727883,231.81419560308188,7.894253540039062,1234.1074632148798,142.4664218108062,39.40482309035258,156.90420051392977,271.7504314530187,9.540011596679687,382.7294740475096,164.63720598171977,108.82055385264033,215.85858343897678,177.72365375196682,8.08546142578125,364.9510327725231,121.56047853653479,36.91714733326097,160.60165135524903,353.7702833231124,9.341290283203126,507.3909294424791,99.09999999999974,157.8827047956491,148.38862899399066,277.9829649449911,11.151461791992187,1116.5589144866071,112.93785582960106,53.36469640439765,153.54388418776682,332.6816149250958,12.961822509765625
3QFS_169,Homo sapiens (Human),FAD,https://doi.org/10.1111/j.1742-4658.2008.06597.x,-399.5,1256.2832769040592,418.09379799354457,396.2217589364683,474.8739655617747,745.7350734675362,31.02552185058594,1818.3234696436793,425.0551343183026,408.578955912359,419.0140853397237,885.395703487502,28.586651611328126,1549.0405172716537,423.98104346288903,499.4082663458648,640.4887439593151,737.6009789372831,23.884304809570313,1145.050673379813,458.60371906012574,691.6464630366154,430.31238971581143,843.5862991413653,31.44124755859375,836.0128660323612,458.98491319652857,507.77050716787477,516.986863711029,864.031807579265,29.744281005859374,1060.5015336726838,425.48952776970077,397.0438558587677,388.3362316850321,838.2237526100748,31.6915283203125,628.7541219466489,434.39840947155847,442.9790943603684,516.5278856199857,778.477651294854,33.513677978515624,737.3546761556007,477.03924529013045,786.3584801273173,393.6434358729942,963.6328781676816,30.0049560546875,1277.0483875182576,432.8495163924151,408.2220088359101,462.25220893252043,782.8652510217794,27.481552124023438,1637.0929591712743,433.454148286967,386.76608884302544,439.1604942291748,933.2413254040541,28.982852172851562,862.623452125779,455.2903522741649,474.1121224489463,542.7359611860591,812.3579247324594,27.2635986328125,847.2672745757295,426.6044645854799,401.8915212464411,369.81500371847994,933.8040417112009,29.345587158203124,1119.7144128235718,431.9833216068899,475.7819867666212,473.69749264936473,852.1871563791692,30.1678955078125,1738.8252957553818,435.1668289170143,414.9467824293066,466.65668306222585,912.6593588652368,32.924459838867186
3QFS_170,Homo sapiens (Human),FAD,https://doi.org/10.1111/j.1742-4658.2008.06597.x,-332.5,737.9597236986187,346.4527920033002,116.2520503741261,138.5639310310019,81.04488286033666,31.681259155273438,978.8595455019995,377.95560698093794,105.15750859923935,130.56846288126258,159.87077356149547,30.452731323242187,680.4519933270155,331.4629715266198,99.61624385082848,255.46073724194133,130.80661055988236,28.476593017578125,594.7326173441593,342.6266813694869,211.76617118450628,168.09228806810228,130.6075176025363,33.14225463867187,209.3895770830182,341.15394183584334,165.87304519039196,168.1068197035325,101.94029082260442,24.55156555175781,355.19452962156606,403.1693812116067,99.01334238734171,221.74854806731508,136.66347090063402,29.380816650390624,111.38357895119958,433.81818126685084,77.99108545336827,229.60462227603563,94.07448881302065,28.01114501953125,269.241861474105,291.47922848691604,86.58356647258643,268.10238511712146,153.7664828920444,28.489813232421874,406.4340820413609,352.24396455685087,169.62772762104646,138.48169975989737,86.53542805248713,22.30614318847656,854.3670411024881,395.2812598062704,92.86186239948273,205.94755620265045,124.03654646803068,27.909683227539062,385.1816668092334,409.1514649222681,123.57038039491522,137.89788867687912,149.2018478452909,24.577499389648438,297.28751961610203,348.8977536979651,151.35229572230224,235.13478611604717,176.86116604260337,26.91802062988281,382.6053674410566,333.36666666666684,211.7811376940167,132.6838251697937,103.31371041573061,24.417141723632813,876.533944426549,363.69862899750797,122.07400867568509,307.79268190781227,138.7403918271596,30.802346801757814
3QFS_171,Homo sapiens (Human),FAD,https://doi.org/10.1111/j.1742-4658.2008.06597.x,-375.5,934.6818697397839,117.35748753071124,117.62954165250756,152.82181784791476,427.87335507847473,15.442117309570312,1374.032374358374,127.51571064016196,217.9474205123169,159.98021350940712,479.8066344057549,23.1464599609375,1174.8761447023014,113.2886104340206,239.03808354335104,175.2665143137968,451.0260857930209,16.453225708007814,913.4432760492343,119.41368018372316,266.0450750376538,86.96323607751924,493.8643580609849,18.011856079101562,619.0616096208287,161.32853393543462,184.6071035944073,259.25781253227433,498.7176532527704,13.050857543945312,827.4746982723198,135.71809373934167,212.75475853076443,167.40407971306047,552.0529402378922,18.847903442382812,471.6120416848494,151.37495341402843,231.87623146197194,178.98747440808984,501.87951451702423,21.691180419921874,594.1341360835298,174.81806515064443,192.5907431564646,203.43751194059854,608.0798493848781,18.027606201171874,833.5690166463644,135.09922324428686,227.24983852207555,264.351499871216,463.28849615339453,15.18526611328125,1169.4185270404403,121.24637076254567,180.11044560860364,174.19339326373102,575.5330460611547,17.38414611816406,896.7553827427412,135.05188529592147,245.71890355667176,210.9636175466017,510.340455319393,15.033151245117187,665.5643892123338,140.7244074080494,154.21569424874866,83.58628144998579,587.566383492697,17.091876220703124,990.775253051139,169.47904067926578,181.55274245102788,216.78518129459792,533.4258668949044,11.254837036132812,1525.6136126443387,120.73777112525255,179.11959367544029,175.03320855637617,533.6657650793701,15.89044189453125
3QJ4_172,Homo sapiens (Human),FAD,https://doi.org/10.1021/bi401185m,-155.0,336.6682789791721,186.99193911921333,302.8318621550873,261.0474313946809,460.8436791424027,41.47009429931641,1139.0686068921045,370.1164207127181,448.95487288401785,484.0742218173294,414.6795508051438,51.11665649414063,1565.3299428744451,603.3311777829778,474.635686676456,354.19490401759174,485.3113522362986,38.07337188720703,1232.1774062496816,558.0408057805698,222.41859859314943,144.09980596716926,265.3920430244061,57.91606960296631,322.4743321049749,460.99962869947313,576.2673870872497,426.84942252612245,554.434471784419,72.46485748291016,750.2095047403727,640.9312172121879,151.92650086156084,144.08144256655342,154.9812232778047,34.455369567871095,915.7656301149854,688.0646786194305,209.11554846233724,178.6608779694809,551.1276040897885,40.44825325012207,982.1343989605028,434.39278859308257,376.4953932471846,466.90416605235714,227.76448554617483,39.25308380126953,458.4488411421546,654.8296985116529,282.04614381339354,304.33307681112365,295.1898324560111,28.015831756591798,1000.0391460072202,583.1432765980268,154.51107619145552,605.4685529401468,298.1343896146609,67.22335395812988,960.0091252241784,778.4257982303762,225.8989687349468,317.5729270273877,594.3341562352322,50.36273384094238,1343.9031524802028,606.6539545095002,130.87602581444844,340.9850443436606,209.0322434346446,51.79461555480957,321.1009454531662,896.5137532772535,533.8387828627656,584.2488742413238,867.3041620354982,65.58356628417968,482.4365494465759,602.0844737802873,153.3439978075219,223.8900767260228,371.2155921694017,57.73604736328125
3QVP_173,Aspergillus Niger,,mancante,-64.0,534.9041587902917,965.7285918399699,229.22326884270518,331.84059840655635,453.4077322878405,40.08022804260254,431.82951092393614,833.2409575634885,663.5965831350527,869.8390704282684,546.6083117730545,67.52665710449219,294.740366609233,508.27345694123414,387.0024590196465,389.7416762981282,470.07768407556136,30.78520278930664,394.9021713763494,687.8963721305784,399.55682536130723,611.4809148909045,484.6774740683104,32.049862670898435,526.4581644376084,711.5742231977032,310.908667490662,282.0513183765551,434.7699083097405,35.20653095245361,410.86369209213206,720.0871087205985,610.8149408489611,537.8429589305913,488.44422279669504,54.37742233276367,386.8215241004103,543.0042939891985,358.83820757206354,394.58037810241774,325.2129368009181,25.251034355163576,496.73988291146156,649.2546106769653,502.49643516946514,495.5269907234456,336.3835155522891,26.905072021484376,513.0561139366438,591.7354073860415,234.49932533953614,226.93041425383387,309.2092610498682,28.341263212263584,662.8550097602562,702.0378811189935,636.8093921726893,477.2937760956846,467.73045584452484,56.63652801513672,389.65019179502735,284.1537130060794,298.58399594075,379.38175587573653,295.11055559688054,27.02267074584961,456.7954793257536,846.9645416118133,461.6003080362552,534.187120006073,520.572973576775,35.99583206176758,534.8738842484929,475.2485413120796,226.33859554476504,430.5866734423796,473.57909776890205,57.4601188659668,627.7267649546977,622.7552207313599,608.9033019505653,473.2835009815742,511.5458588266249,55.05874443054199
3SFD_174,Sus scrofa,,mancante,-55.0,284.9574356551966,224.6721198233877,80.0513012819681,227.82381658493767,265.46221227753,17.792934799194335,348.01246755911757,298.64155885555925,146.28499095452807,511.4391056294546,353.56122305253234,44.23230495452881,449.05085391108946,235.1875773557191,86.37457040228743,494.83049369419643,112.63688792401021,26.87694206237793,461.6825150246451,225.8089973848884,119.80883672188938,472.1926012385869,144.02805075925158,22.527914810180665,382.9369395907303,159.5680642447968,239.19180882632278,309.52253207858865,210.82297925267136,20.091825675964355,301.4741557237253,317.6763699977779,60.38444315002629,539.4256364914321,287.144934230711,21.38571128845215,627.7534773298158,247.97278503155894,156.36719383627096,550.2948522238062,100.45133683823884,15.57010293006897,285.74001190513275,207.46290401327238,172.3383791326806,483.3232586332633,140.47817497037892,24.331170129776,395.4702393326524,296.2706758800671,173.88278933575128,360.96065398200835,364.03744062822165,56.965339469909665,285.82886785007145,177.8666420035261,50.7603655277782,425.7508277349928,351.1321998450629,40.688130950927736,366.9415628125005,219.98331722960512,153.02515252651793,427.6645915889281,103.67994685335496,27.139988899230957,226.6210249190111,189.01257575536937,95.32978908123292,369.12236453273863,208.6449426859395,18.506065988540648,556.4439769954561,63.67039316286281,232.14992131107135,416.68392319448844,393.93180431809867,26.564912033081054,521.4846256506141,250.1562869289272,91.63636966076047,369.2795546114344,374.9201897720282,28.27172985076904
3W2E_175, Sus scrofa,FAD,mancante,-160.0,201.87569679609325,218.2945227698784,227.0982528483369,328.78802460576554,94.67304482381212,28.844483947753908,317.91656766589637,120.08095472113541,288.6498476024768,289.91426242937575,136.03843520367215,29.95759811401367,302.7376840995397,62.98157076983773,135.6118463003336,188.9671949204227,106.22715434577373,19.091616821289062,244.91398867173214,91.01975554179623,243.7567009690601,234.90876535383725,259.63132246490386,53.29330749511719,195.8899221189453,303.9193893456911,204.11701510574912,286.6602918724269,130.34897375838258,42.90555839538574,241.73211934119735,165.06627808428163,306.5250249173383,382.82165572776864,197.929271613025,38.43459625244141,261.1770047611451,128.40684923389836,73.70069338018965,216.95375114604025,106.5370436799175,12.168051147460938,239.8565542059341,165.09181395731326,139.12481963621948,187.31374973984893,273.71609822048293,41.974874877929686,208.61313088884606,318.14386221181513,217.81299112507122,246.30574715226768,101.67845878677,18.394671630859374,284.90675920710703,181.86835153741478,306.8769855451537,396.7335141042083,233.36968766399875,24.725196838378906,242.616020968406,127.20771302729048,94.21276754261484,181.2797319558921,109.55784288929141,26.92923812866211,182.60436159489234,69.73523927313576,261.3835749297992,291.8321498843376,256.5203423528601,32.00728149414063,208.73853066276743,282.3934958096296,158.91202890028225,306.4880894351311,246.11324747580875,26.610166931152342,345.09635491647845,244.81563445319912,352.26480992598346,818.0279265976419,386.186154950168,39.92781982421875
3W2F_176, Sus scrofa,FAD,mancante,-160.0,289.11997349804403,108.52270413033489,139.4220499112659,176.86841267288793,100.82170862929581,15.520014190673828,326.5433242264107,236.89654500884117,211.33088000585056,341.8501802993465,116.30233858215527,27.569717407226562,327.9717091425197,149.69565178851903,179.304082272802,490.47190958744557,94.05093632990713,22.53303756713867,228.59240865394335,96.39847427643409,167.39561703510702,270.3850595627415,139.6954500513012,12.021771240234376,220.63234809072875,123.17793884479433,113.6731490294325,111.72323430525813,94.91741590710461,12.294627380371093,209.61140241703404,256.89696525054,133.7826416372801,305.5355721288801,130.01056215798496,20.49134292602539,256.4722737781903,234.9960846170601,130.7857364531965,398.14038065076056,112.40770331703101,18.728678131103514,214.79958714202232,141.07619886307617,142.6251996552526,261.00851726465817,157.79498448725903,9.044517517089844,274.1708275539453,125.86534672879816,101.5536183251651,100.34607261142244,118.6083164135805,16.26087875366211,446.87656277300295,245.72024874471697,153.7840006370074,411.2892292622194,141.95565080088952,21.94989776611328,270.0645204597545,170.00478862971966,144.15894187564086,366.66666012729934,122.21809836193191,19.828035736083983,172.36570720143516,80.27943882879859,157.2612898152604,272.53707237397913,141.5030004034353,7.4851318359375,301.0053768263264,88.62915444129081,83.29563801356164,116.98343591667371,112.51004474948172,14.787679290771484,663.3565356524191,178.07731912738078,140.32402482297923,449.85901196573167,242.66406058147663,24.09743728637695
3W2G_177,Sus Scrofa,,https://doi.org/10.1021/bi00302a013,-117.5,328.77698258757613,463.3328194128384,420.37825017312707,525.156197216483,539.694469262846,48.08592071533203,293.5197896322355,415.0193842479588,395.96122393437963,395.2750726873303,588.7082696206091,44.953373718261716,517.0466869163528,457.17333618412465,426.4528304077298,406.77502245403275,507.1226091132535,46.95948791503906,228.72985595818727,406.27916406891586,450.1511370456691,399.41367900637283,618.8750833099107,35.58514556884766,572.0588431846829,477.85014016466914,426.83472263997623,596.9494344700214,618.2600008113847,44.42257232666016,341.85180837943085,411.91219996142115,421.8700677715203,419.43832219111385,603.3694425092443,40.07204132080078,456.855049639086,433.58046783717225,437.67034201690973,430.15253527061986,492.41376276823337,38.431671142578125,417.3913744513954,354.1634273459479,565.280460101945,360.77793839372464,661.1636731800725,30.247438049316408,580.074975976353,424.5840145344148,375.17466166366086,614.9455100732957,577.9416473520439,52.30507354736328,633.5708558476799,401.9655701962946,389.84858695938425,381.52495743655527,625.9705768331285,40.01011352539062,585.5960731495601,469.8513907268296,389.540204596417,417.2861939195702,479.7281816712008,44.683615112304686,325.55813532393034,407.8589605740607,497.2529927590068,443.45066328979243,639.3379912808418,30.892091369628908,610.019526402189,438.7185236799505,381.51416272046845,623.2580043009475,685.8051851652863,53.137518310546874,1110.6416579100696,415.77828089496165,414.3093940865302,349.8333111027698,712.6329118923795,45.82494049072265
3W2H_178,Sus Scrofa,,https://doi.org/10.1021/bi00302a013,-160.0,180.3945508286666,82.66851091673718,167.60419907086643,151.0295820596169,105.79775754695996,16.481117248535156,173.96251836583653,248.87427391334438,224.11620860448477,274.3087368534571,76.00617280745581,25.005931854248047,268.52678984627653,225.89967596872927,176.46607231037797,199.46564835739983,84.40016535517134,21.632918548583984,223.8261312526949,108.02708084473824,183.3046698710202,144.4615209451992,110.11505574095631,8.180618286132812,152.78080371234714,84.75169901826709,109.8936309062102,61.81556127909502,106.52985628179468,16.69230499267578,175.68246664464888,291.7059220479306,181.44481365512178,222.25064639343992,114.93777539777108,22.854489135742188,250.21230558407157,144.95648999731935,152.6719345114994,139.6927981574652,103.62154819575821,15.461780548095703,158.34990152725788,175.65515250058513,221.10851115298613,142.6494352968488,149.0466728294057,9.956439208984374,195.26417659775325,82.03912376215192,111.71477483282493,105.260109609332,133.10623071616266,21.08165740966797,331.31962309069087,314.41723977612793,227.82200783518303,258.98689903323185,114.51905289278966,30.06005096435547,305.4272699114953,204.8724235398789,171.7397246581283,132.3667104115132,99.2164673023257,20.73027648925781,145.4604105400809,94.87208830826117,196.82574162530238,120.15372415356293,156.6648287010071,10.653086853027343,232.80988777076305,72.7633826854715,127.41879988212037,94.88656502312779,78.0088064226448,15.238038635253906,544.9065933663085,263.06735846608416,154.59328780152512,273.0465373262807,189.35650486959818,33.93008651733398
3W2I_179, Sus scrofa,FAD,mancante,-194.0,356.4246566445135,1074.4162410976983,1000.6015307100517,449.52030600023727,625.3003697660156,104.77475471496582,527.2882070454965,807.0182380496004,970.0832353012298,787.1990302174833,686.7544510417086,95.72602920532226,284.922725781415,728.7735080988581,786.2009208883588,542.7589355536177,804.8999313348972,104.8598804473877,419.33666882998534,850.3740542866776,631.9746811321104,540.9370035203688,422.53083065739315,69.96551513671875,304.82118318490745,905.673128447081,1208.7587066125095,699.4608263618754,571.4865016503404,101.83856868743896,451.5348380788324,1027.5431786888007,1373.2241004880393,1153.6991228983322,659.9834718467106,105.96051845550537,243.9535316809829,1110.1863465774634,1140.2079414596305,1142.1657765632858,752.8765740349476,96.32762336730957,324.544710335892,767.8427252825845,985.2683667088743,874.4276930409076,422.2526500094557,80.71515922546386,232.00403934840438,1051.971921274845,933.3916464104461,378.23357006881423,618.904789511388,91.05601043701172,420.8140721621094,781.8867414862865,1024.1904741398444,1026.261870474965,596.2616383557599,96.59103851318359,239.89343436334445,834.2235007332669,809.0341564469607,819.4549115745174,733.587747792615,98.54275627136231,306.00787805741084,808.0478533528213,877.8952366847665,664.3858426587436,328.63633441667497,96.08008689880371,197.58159692630412,1021.9550228652616,999.7482501305255,669.3028856824245,510.2820897160003,102.66379776000977,560.1945644746066,922.4190470509832,1151.551287748564,1047.8958902228273,563.7756330541955,98.05409598350525
3ZBT_180,Nostoc sp. PCC 7119,FAD,mancante,-364.0,627.4616562894273,314.4824890615021,296.20487498552137,379.47183555654124,415.4118343967504,13.287078857421875,261.95859110453057,157.66047400364766,182.0945735425555,95.53504610843885,303.61816639423364,6.1935272216796875,509.3859378167637,154.19114771399802,134.9335788336266,182.67383637398257,296.86998755518107,8.727053833007812,288.35215579884186,122.8492775284185,149.54547078825408,130.85611050912252,416.9651525733547,17.993807983398437,944.2143632127973,452.6999616932314,488.5793906239615,415.29232064482517,373.65358246883113,11.438787841796875,668.9635842977709,252.07734143963063,212.5041225631859,108.74750338578451,295.1115309049937,8.293252563476562,736.8096022575203,169.08361136969802,184.7897949289504,162.79865004511737,292.4719052579096,11.700079345703125,840.9760195478226,181.66755327574674,175.02462160193505,110.5406574181705,419.40219015386157,13.147100830078125,699.6133808669729,520.4728421514047,447.86378528686157,504.40598240289785,366.7029573465905,21.23758544921875,550.4351942224187,295.32832788424975,210.64834272265483,187.75917242297373,369.8770045770888,11.518551635742188,629.7558510213903,182.81016998764522,165.7339748923344,138.76877182220977,290.6062488719156,11.077346801757812,619.1085195004446,122.29015727258178,88.35618140641009,86.63750129364541,434.2282098728764,20.53653564453125,669.2178923084025,612.7564972479697,458.7688401604875,484.62822677543994,436.3403648663517,39.308050537109374,536.6549570256467,282.7378546939435,197.64271126090722,286.00316287967337,419.1452865220423,24.6518310546875
3ZBU_181,Nostoc sp. PCC 7120,FAD,mancante,-358.0,811.8734398325898,210.2555104127377,860.2101888508661,579.4508464280422,566.8319864547202,16.077642822265624,663.8127112837892,72.34719891161853,446.99526853054203,362.40544348165434,410.0382868432637,34.29796447753906,478.1399422576539,142.59815955112197,471.11752659293643,302.3089672882631,372.48999872611626,20.493746948242187,613.822657438647,110.33799624641352,388.8305649854252,388.174818126574,475.359076037289,23.69442138671875,978.8722690403356,147.66101767525294,653.4720874265204,525.479404185839,520.0676447337208,13.728759765625,781.9771200604102,80.4966206719049,368.8569675163124,326.39761763560426,461.2337320406117,21.3855712890625,664.5511352598337,59.96087226357088,344.02479210955437,197.97150957160204,461.32847992241176,13.76092529296875,782.066559410252,90.65480003248103,325.6238773138334,152.0876253893906,518.9150310878517,10.354531860351562,767.3497771061018,121.3558429087459,732.1507678912856,548.6152633648994,491.7793873641103,18.516159057617188,895.5852301150384,143.5514577847935,493.247477671222,326.4736337195555,472.44574867549045,21.70372314453125,618.0837112384824,117.03155136977813,427.29507641895884,303.59057709351737,398.71975108096495,23.48003234863281,726.3117329917569,98.12370280086526,398.5899952979681,168.47509004881545,518.1216693111134,24.835128784179688,655.8775701147977,130.40771279115597,755.1083245107296,600.5281970320641,573.9970792910549,24.411947631835936,809.7795635286695,121.10373241179866,476.96607226496815,468.4542891123035,557.698948715456,40.08900146484375
4BJZ_182,Rhodococcus jostii RHA1,,mancante,-175.0,367.38259532924076,503.2417026821229,498.1693442198882,165.15469068885525,193.44089543555353,17.632283020019532,452.9811861628324,312.60081626359204,839.225460286601,233.68080846073195,248.4237624866694,36.742434692382815,684.3231404667913,168.532639337998,722.0649187752249,230.71006509248022,473.0436940485257,51.920169067382815,827.7414491795606,373.92729738603236,686.2761241448153,186.52005852712972,214.40139281430115,37.479733276367185,311.81719630886806,454.10221439903586,484.8438287174972,355.08849721000627,292.82114781169963,23.538414001464844,527.6217509717375,395.60514855523576,733.1383989029267,161.60728192622003,174.87413220995217,18.14210662841797,403.428804176183,274.1160294130358,656.2859232461471,166.64466563716928,610.927745501556,79.24775314331055,449.3013452168836,296.2659681738618,612.4362735016213,198.49063059400788,212.6483428135957,41.9981143951416,495.2350399109315,893.2990676719324,440.79052981741677,85.76347814330342,147.65325003737232,33.47968292236328,500.73532407107695,407.6742392200328,667.5372608251707,183.0941319550091,260.54959831415306,27.583615875244142,625.2402188322824,218.37602855882707,643.0889293390784,236.5097362490908,687.0488760817931,70.00684070587158,454.3921152367606,839.9750928586802,602.0311042670008,206.81670561805282,233.06895550850862,54.982534408569336,711.7692199460715,494.56693968752637,697.9284634046787,309.05954921929214,247.76635055388127,29.483546447753906,536.314730310398,504.102791915339,825.4730793951568,239.6689657147366,280.1938632189342,58.87218537330627
